tipo_entidad,fecha_corte,renglon,desc_renglon,saldo_a_la_fecha,riesgo_a_c,riesgo_b_c,riesgo_c_c,riesgo_d_c,riesgo_e_c,venc1_6,venc6_12,venc+12,year_month
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2020-10-31,5,LIBRANZA TOTAL,22010.377875,1587,67,43,50,177,1514.727024,1533.149081,0.0,2020-10-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2016-12-31,5,CRÉDITO EMPLEADOS VIVIENDA NO VIS,893.914101,19,0,0,0,0,0.0,0.0,0.0,2016-12-01
COMPAÑIAS DE FINANCIAMIENTO,2020-09-30,20,LEASING FINANCIERO MAQUINARIA Y EQUIPOS,3825.726063,3,1,0,1,2,0.0,63.743573,371.776037,2020-09-01
ESTABLECIMIENTOS BANCARIOS,2015-08-31,5,FINANCIERO E INSTITUCIONAL,171590.569693,53,0,0,0,0,0.0,0.0,0.0,2015-08-01
COMPAÑIAS DE FINANCIAMIENTO,2016-02-29,10,LEASING FINANCIERO INMUEBLES DIF HABITA,141873.118684,157,2,4,3,0,3619.253766,60.283792,156.545258,2016-02-01
ESTABLECIMIENTOS BANCARIOS,2015-05-31,20,LEASING FINANCIERO MAQUINARIA Y EQUIPOS,69083.547479,26,1,1,3,3,1910.396207,3611.765571,4910.097076,2015-05-01
ESTABLECIMIENTOS BANCARIOS,2019-07-31,5,NO VIS PESOS TOTAL,1270947.239248,6735,120,78,41,189,42235.553496,15545.643744,28943.667646,2019-07-01
ESTABLECIMIENTOS BANCARIOS,2021-03-31,15,TARJETA DE CRÉDITO INGRESO SUP 2 SMMLV,1738074.754732,335014,27417,10850,4850,18578,55715.295066,31006.15705,0.0,2021-03-01
ESTABLECIMIENTOS BANCARIOS,2016-07-31,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,6338.32707,461,0,0,2,0,0.0,0.0,0.0,2016-07-01
ESTABLECIMIENTOS BANCARIOS,2015-04-30,15,LIBRANZA OTROS,405359.442387,20381,437,373,784,0,9336.045061,0.0,0.0,2015-04-01
ESTABLECIMIENTOS BANCARIOS,2018-02-28,20,OTROS CONSTRUCCIÓN,717426.109918,280,15,7,7,2,99938.048802,261.857028,865.542391,2018-02-01
COMPAÑIAS DE FINANCIAMIENTO,2018-12-31,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,9963.919927,1270,6,2,2,5,0.0,0.0,0.0,2018-12-01
ESTABLECIMIENTOS BANCARIOS,2022-11-30,5,EMPRESARIAL,13429.32519267,58,7,1,1,0,84.057783,0.0,0.207527,2022-11-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2021-01-31,5,CONSTRUCCIÓN TOTAL,46080.870569,15,0,0,1,0,0.0,0.0,326.232632,2021-01-01
ESTABLECIMIENTOS BANCARIOS,2016-03-31,5,PYMES,151983.852268,754,153,15,2,27,1482.208634,25.497584,171.356601,2016-03-01
INSTITUCIONES OFICIALES ESPECIALES,2016-01-31,5,CONSTRUCCIÓN TOTAL,75254.598602,17,0,0,0,0,0.0,0.0,0.0,2016-01-01
COMPAÑIAS DE FINANCIAMIENTO,2016-07-31,5,NO VIS UVR TOTAL,4024.93866,0,0,0,0,0,399.49231,0.0,0.0,2016-07-01
COMPAÑIAS DE FINANCIAMIENTO,2016-06-30,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,529.501761,87,0,0,0,0,0.0,0.0,0.0,2016-06-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2015-08-31,5,MICROEMPRESA,5900.514954,56,12,3,9,4,295.352628,238.447736,276.764713,2015-08-01
COMPAÑIAS DE FINANCIAMIENTO,2017-06-30,5,MICROEMPRESA,102402.7173,1784,465,115,27,13,21526.255635,2189.037897,5601.827331,2017-06-01
ESTABLECIMIENTOS BANCARIOS,2023-07-31,5,L. HAB. VIS UVR TOTAL,116.78646414,1,0,0,0,0,0.0,0.0,0.0,2023-07-01
ESTABLECIMIENTOS BANCARIOS,2018-02-28,5,CRÉDITO ROTATIVO TOTAL,17289.359805,5531,67,31,59,517,576.509567,2178.503869,0.0,2018-02-01
COMPAÑIAS DE FINANCIAMIENTO,2022-03-31,5,EMPRESARIAL,254.313465,1,0,0,1,0,0.0,0.0,0.0,2022-03-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2021-07-31,5,CRÉDITO EMPLEADOS VIVIENDA VIS,742.878049,19,0,0,0,0,0.0,0.0,0.0,2021-07-01
ESTABLECIMIENTOS BANCARIOS,2020-12-31,5,VIS PESOS TOTAL,1749686.521418,49028,2008,1630,524,667,75211.469714,25399.910453,30853.95574,2020-12-01
ESTABLECIMIENTOS BANCARIOS,2022-04-30,5,CRÉDITO EMPLEADOS VIVIENDA VIS,9015.465749,159,0,1,0,1,0.0,60.211126,0.0,2022-04-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2016-07-31,5,LIBRANZA VIVIENDA VIS TOTAL,38.518097,1,0,0,0,0,0.0,0.0,0.0,2016-07-01
COMPAÑIAS DE FINANCIAMIENTO,2016-07-31,5,MICRO MENOR TOTAL,4.732934,0,0,0,0,0,0.27374,0.0,0.0,2016-07-01
ESTABLECIMIENTOS BANCARIOS,2022-12-31,5,FINANCIERO E INSTITUCIONAL,1478669.390054,202,6,1,3,1,1.630417,0.0,270.022961,2022-12-01
ESTABLECIMIENTOS BANCARIOS,2022-05-31,5,MICRO MENOR TOTAL,287260.682038,33943,1215,687,930,3567,38711.990671,0.0,0.0,2022-05-01
ESTABLECIMIENTOS BANCARIOS,2018-11-30,5,NO VIS PESOS TOTAL,2472216.872329,21467,615,275,439,185,140974.068973,23609.607972,30124.444362,2018-11-01
ESTABLECIMIENTOS BANCARIOS,2015-06-30,5,LIBRANZA VIVIENDA NO VIS TOTAL,406328.371119,4993,19,8,3,0,4237.206825,462.921096,213.309093,2015-06-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2016-07-31,15,LIBRANZA OTROS,42003.444942,3200,56,30,32,175,680.06981,1462.169629,0.0,2016-07-01
ESTABLECIMIENTOS BANCARIOS,2015-04-30,5,VIS UVR TOTAL,6.033974,1,0,0,0,1,0.0,0.0,4.296891,2015-04-01
COMPAÑIAS DE FINANCIAMIENTO,2022-11-30,5,CRÉDITO DE CONSUMO BAJO MONTO,9807.21701596,2918,228,220,244,231,2473.34959367,7.709629980000001,0.0,2022-11-01
COMPAÑIAS DE FINANCIAMIENTO,2020-05-31,5,PYMES,16081.057686,19,3,3,2,2,0.0,1743.910511,109.287757,2020-05-01
CORPORACIONES FINANCIERAS,2015-07-31,5,EMPRESARIAL,41797.525,2,0,0,0,0,0.0,0.0,0.0,2015-07-01
ESTABLECIMIENTOS BANCARIOS,2015-07-31,5,CRÉDITO EMPLEADOS VIVIENDA NO VIS,2999.232921,86,0,0,0,0,0.0,0.0,0.0,2015-07-01
ESTABLECIMIENTOS BANCARIOS,2020-06-30,15,CONSTRUCCIÓN DE PROYECTOS DE VIVIENDA,785240.906628,65,1,2,6,11,24473.523428,3909.429299,36696.59737,2020-06-01
COMPAÑIAS DE FINANCIAMIENTO,2015-04-30,5,VEHÍCULO,21.499589,0,0,0,0,0,0.0,0.0,0.0,2015-04-01
ESTABLECIMIENTOS BANCARIOS,2021-08-31,10,TARJETA DE CRÉDITO INGRESO HASTA 2 SMMLV,12419.36356,8456,383,311,153,576,825.009199,1004.561514,0.0,2021-08-01
ESTABLECIMIENTOS BANCARIOS,2022-12-31,15,LIBRANZA OTROS,15741974.8131139,323852,2413,1904,4954,4858,205262.49539664,227782.65880037,0.0,2022-12-01
ESTABLECIMIENTOS BANCARIOS,2017-06-30,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,3565.978493,305,6,0,1,0,28.174184,0.0,0.0,2017-06-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2015-05-31,5,FINANCIERO E INSTITUCIONAL,2000.0,2,0,0,0,0,0.0,0.0,0.0,2015-05-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2017-06-30,15,CONSTRUCCIÓN DE PROYECTOS DE VIVIENDA,34237.137979,16,0,0,3,0,380.309012,0.0,0.0,2017-06-01
ESTABLECIMIENTOS BANCARIOS,2021-09-30,10,LEASING FINANCIERO INMUEBLES DIF HABITA,18792.129832,2,0,0,0,0,0.0,0.0,0.0,2021-09-01
ESTABLECIMIENTOS BANCARIOS,2020-05-31,5,LIBRE INVERSIÓN,1842322.048312,176129,6442,5883,3901,2352,91422.575758,8986.628187,0.0,2020-05-01
ESTABLECIMIENTOS BANCARIOS,2018-07-31,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,5398.938443,237,1,0,0,1,27.05747,3.153984,0.0,2018-07-01
COMPAÑIAS DE FINANCIAMIENTO,2016-12-31,20,OTROS CONSTRUCCIÓN,67089.126636,78,11,3,11,0,394.907175,670.385682,19.188709,2016-12-01
ESTABLECIMIENTOS BANCARIOS,2015-04-30,15,TARJETA DE CRÉDITO INGRESO SUP 2 SMMLV,1000371.874244,760079,22656,11516,12204,7169,55170.854775,4199.523773,0.0,2015-04-01
ESTABLECIMIENTOS BANCARIOS,2017-08-31,5,L. HAB. NO VIS PESOS TOTAL,315629.436094,1584,22,11,2,1,6691.608368,1890.240417,392.757106,2017-08-01
ESTABLECIMIENTOS BANCARIOS,2021-01-31,5,PYMES,78393.429082,175,21,11,31,4,7078.189612,2992.876369,2317.913393,2021-01-01
CORPORACIONES FINANCIERAS,2015-01-31,5,CORPORATIVO,169589.103378,9,0,0,0,0,0.0,0.0,0.0,2015-01-01
ESTABLECIMIENTOS BANCARIOS,2015-07-31,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,3920.643535,373,0,0,0,1,0.0,0.0,0.0,2015-07-01
ESTABLECIMIENTOS BANCARIOS,2017-05-31,5,CONSTRUCCIÓN TOTAL,2164211.474733,1538,148,72,157,38,34394.536819,12180.432601,12569.436158,2017-05-01
ESTABLECIMIENTOS BANCARIOS,2020-06-30,10,TARJETA DE CRÉDITO INGRESO HASTA 2 SMMLV,190595.112549,164139,7445,4461,2542,11271,1931.744555,4861.8928,0.0,2020-06-01
ESTABLECIMIENTOS BANCARIOS,2019-12-31,5,CRÉDITO ROTATIVO TOTAL,82720.510901,5592,125,84,64,37,2175.454538,325.803505,0.0,2019-12-01
ESTABLECIMIENTOS BANCARIOS,2022-07-31,10,LEASING FINANCIERO INMUEBLES DIF HABITA,166631.125061,28,0,2,0,0,0.0,0.0,0.0,2022-07-01
INSTITUCIONES OFICIALES ESPECIALES,2021-08-31,5,CORPORATIVO,1189102.356559,7,0,0,0,0,0.0,0.0,0.0,2021-08-01
ESTABLECIMIENTOS BANCARIOS,2022-04-30,5,L. HAB. NO VIS UVR TOTAL,41173.88396,268,10,8,12,6,3682.439593,450.707986,598.047497,2022-04-01
ESTABLECIMIENTOS BANCARIOS,2018-04-30,15,TARJETA DE CRÉDITO INGRESO SUP 2 SMMLV,3112323.124097,874060,53346,23453,31553,10537,191303.706958,1245.328161,0.0,2018-04-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2017-03-31,5,LIBRANZA VIVIENDA VIS TOTAL,1372.525265,56,2,1,2,0,1.375882,0.574599,0.0,2017-03-01
ESTABLECIMIENTOS BANCARIOS,2022-09-30,5,LIBRE INVERSIÓN,1719780.49727623,202021,5621,3940,6203,7432,83460.92780164999,33744.470977720004,0.0,2022-09-01
COMPAÑIAS DE FINANCIAMIENTO,2016-03-31,5,LEASING FINANCIERO TOTAL,47726.826953,126,22,8,14,0,1044.738104,73.133258,25.206673,2016-03-01
ESTABLECIMIENTOS BANCARIOS,2020-01-31,5,PYMES,112280.304738,46,0,0,0,0,0.0,0.0,0.0,2020-01-01
ESTABLECIMIENTOS BANCARIOS,2017-04-30,5,VIS PESOS TOTAL,203.425666,4,0,0,0,0,0.0,0.0,0.0,2017-04-01
ESTABLECIMIENTOS BANCARIOS,2022-06-30,5,LIBRE INVERSIÓN,2734256.684988,59667,2088,1452,1639,1412,122539.129244,17825.767171,0.0,2022-06-01
ESTABLECIMIENTOS BANCARIOS,2017-11-30,5,EMPRESARIAL,451655.568717,170,9,2,4,2,14561.107405,2186.056907,350.0,2017-11-01
ESTABLECIMIENTOS BANCARIOS,2016-09-30,5,LEASING FINANCIERO TOTAL,9.667545,0,0,0,1,0,0.0,0.0,9.667545,2016-09-01
ESTABLECIMIENTOS BANCARIOS,2018-05-31,5,LIBRANZA TOTAL,3959558.777404,171090,754,1833,2707,211,44463.729767,39359.953112,0.0,2018-05-01
ESTABLECIMIENTOS BANCARIOS,2021-10-31,15,CONSTRUCCIÓN DE PROYECTOS DE VIVIENDA,3696276.796226,369,14,6,36,32,85864.951012,30788.348636,221365.22803,2021-10-01
COMPAÑIAS DE FINANCIAMIENTO,2023-05-31,15,LIBRANZA OTROS,898140.358907,25995,91,64,40,21,2481.16824,8.181282,0.0,2023-05-01
COMPAÑIAS DE FINANCIAMIENTO,2019-08-31,15,LEASING FINANCIERO VEHÍCULOS,7.249338,1,0,0,1,0,0.0,0.0,1.0019,2019-08-01
ESTABLECIMIENTOS BANCARIOS,2019-02-28,5,LIBRANZA TOTAL,10755743.093763,368189,1910,1721,4215,7331,110582.979064,179058.529985,0.0,2019-02-01
INSTITUCIONES OFICIALES ESPECIALES,2019-02-28,10,FINANCIACIÓN DE PROYECTOS VIALES DE 4G,815670.912775,7,1,0,0,0,0.0,0.0,0.0,2019-02-01
ESTABLECIMIENTOS BANCARIOS,2020-11-30,5,MICRO MENOR TOTAL,1.50795,0,0,0,0,1,1.50795,0.0,0.0,2020-11-01
ESTABLECIMIENTOS BANCARIOS,2017-01-31,5,CONSTRUCCIÓN TOTAL,1081711.209893,144,5,1,2,2,3180.774774,4126.452437,122.675031,2017-01-01
ESTABLECIMIENTOS BANCARIOS,2019-04-30,5,MICROEMPRESA,87333.198602,1729,106,19,37,0,5634.298997,54.556233,0.0,2019-04-01
ESTABLECIMIENTOS BANCARIOS,2015-04-30,5,CONSUMO OTROS TOTAL,34722.705906,4419,190,228,265,203,5038.756804,1507.128205,0.0,2015-04-01
ESTABLECIMIENTOS BANCARIOS,2019-11-30,5,CRÉDITO DE CONSUMO PARA EMPLEADOS,7391.616819,275,0,0,0,0,0.0,0.0,0.0,2019-11-01
ESTABLECIMIENTOS BANCARIOS,2015-04-30,10,LEASING FINANCIERO INMUEBLES DIF HABITA,394929.462576,189,6,1,3,0,4379.697682,392.62736,1462.248324,2015-04-01
ESTABLECIMIENTOS BANCARIOS,2023-01-31,5,FINANCIERO E INSTITUCIONAL,17999.182795009998,2,0,0,0,1,0.0,0.0,0.0,2023-01-01
ESTABLECIMIENTOS BANCARIOS,2022-09-30,5,TARJETA DE CRÉDITO TOTAL,227711.96501151,56506,1712,1849,1688,0,13184.70077866,0.0,0.0,2022-09-01
ESTABLECIMIENTOS BANCARIOS,2021-11-30,5,CRÉDITO ROTATIVO TOTAL,1689051.196881,184775,7692,6160,8722,16342,79876.704586,28741.745337,0.0,2021-11-01
ESTABLECIMIENTOS BANCARIOS,2018-08-31,20,OTROS CONSTRUCCIÓN,172259.568289,47,4,1,2,3,456.563854,3419.70387,0.0,2018-08-01
ESTABLECIMIENTOS BANCARIOS,2021-08-31,10,LEASING FINANCIERO INMUEBLES DIF HABITA,2236191.601189,2579,178,74,94,175,49617.182,13724.114277,67091.635067,2021-08-01
ESTABLECIMIENTOS BANCARIOS,2017-05-31,5,NO VIS PESOS TOTAL,2888881.874759,24876,742,363,209,207,142347.743547,32009.777961,37579.740515,2017-05-01
COMPAÑIAS DE FINANCIAMIENTO,2017-12-31,5,FACTORING,14441.370796,49,0,0,0,0,0.0,0.0,0.0,2017-12-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2020-03-31,5,MICROEMPRESA,6850.197135,89,3,3,5,7,110.957309,30.688151,195.666428,2020-03-01
ESTABLECIMIENTOS BANCARIOS,2019-10-31,15,LIBRANZA OTROS,9962138.987423,244167,1144,747,1998,3650,101411.6811,116034.69156,0.0,2019-10-01
ESTABLECIMIENTOS BANCARIOS,2018-07-31,5,VEHÍCULO,307769.55858,11760,178,164,73,578,7319.270445,7440.366878,0.0,2018-07-01
ESTABLECIMIENTOS BANCARIOS,2015-02-28,5,MICRO MAYOR TOTAL,250153.934987,14659,325,82,79,982,14878.972774,0.0,0.0,2015-02-01
ESTABLECIMIENTOS BANCARIOS,2021-09-30,5,LIBRANZA TOTAL,6025848.877625,178664,2926,2904,5529,661,233735.197465,23586.817557,0.0,2021-09-01
ESTABLECIMIENTOS BANCARIOS,2017-09-30,5,CRÉDITO DE CONSUMO BAJO MONTO,2728.389287,3613,84,71,188,66,251.459733,20.539872,0.0,2017-09-01
ESTABLECIMIENTOS BANCARIOS,2017-04-30,5,VIS UVR TOTAL,1542048.269658,49338,2545,1492,305,189,144057.302302,14871.680574,5624.935437,2017-04-01
ESTABLECIMIENTOS BANCARIOS,2018-03-31,5,FACTORING,588056.350784,44,0,0,0,0,0.0,0.0,0.0,2018-03-01
COMPAÑIAS DE FINANCIAMIENTO,2023-04-30,5,CORPORATIVO,29404.62338049,15,3,3,1,0,773.7901508799999,2677.99848523,0.0,2023-04-01
COMPAÑIAS DE FINANCIAMIENTO,2022-07-31,5,NO VIS PESOS TOTAL,96022.229794,0,0,0,0,0,6423.850539,1004.47585,2659.362496,2022-07-01
ESTABLECIMIENTOS BANCARIOS,2020-07-31,5,CRÉDITO DE CONSUMO BAJO MONTO,45644.084148,71139,2555,400,660,3880,1502.072035,338.948,0.0,2020-07-01
ESTABLECIMIENTOS BANCARIOS,2016-03-31,5,PYMES,542756.795329,1753,299,49,109,62,9125.613527,6637.616259,12727.712909,2016-03-01
ESTABLECIMIENTOS BANCARIOS,2017-08-31,5,MONEDA EXTRANJERA,2384956.994221,192,3,3,2,2,0.0,0.0,23676.255276,2017-08-01
ESTABLECIMIENTOS BANCARIOS,2019-01-31,20,OTROS CONSTRUCCIÓN,160808.881661,37,6,2,0,4,4729.288225,2832.082087,476.29942,2019-01-01
COMPAÑIAS DE FINANCIAMIENTO,2015-05-31,5,LIBRANZA TOTAL,1626.623424,200,0,5,1,8,16.436833,210.790258,0.0,2015-05-01
ESTABLECIMIENTOS BANCARIOS,2019-08-31,5,CONSUMO OTROS TOTAL,4996.226815,1154,67,31,43,358,445.599725,989.245938,0.0,2019-08-01
ESTABLECIMIENTOS BANCARIOS,2017-04-30,15,LIBRANZA OTROS,2634142.081339,86061,3071,872,1279,805,52746.505457,10600.804661,0.0,2017-04-01
ESTABLECIMIENTOS BANCARIOS,2017-08-31,10,TARJETA DE CRÉDITO INGRESO HASTA 2 SMMLV,40130.989902,14104,420,248,394,310,2533.410707,773.896016,0.0,2017-08-01
ESTABLECIMIENTOS BANCARIOS,2019-10-31,5,EMPRESARIAL,2768108.540968,1379,46,12,78,57,240844.963405,34800.173332,43119.34268,2019-10-01
ESTABLECIMIENTOS BANCARIOS,2020-04-30,20,LEASING FINANCIERO MAQUINARIA Y EQUIPOS,898134.728841,820,91,46,75,66,12038.570745,6077.942903,15541.875272,2020-04-01
ESTABLECIMIENTOS BANCARIOS,2022-12-31,5,LEASING FINANCIERO TOTAL,201372.042493,195,15,4,2,14,6868.18426,0.0,3656.644557,2022-12-01
ESTABLECIMIENTOS BANCARIOS,2019-10-31,5,LIBRE INVERSIÓN,3894852.735754,183911,3843,3358,4307,3753,175114.468427,22151.691935,0.0,2019-10-01
INSTITUCIONES OFICIALES ESPECIALES,2022-02-28,5,LIBRANZA VIVIENDA NO VIS TOTAL,687.766176,6,0,0,0,0,0.0,0.0,0.0,2022-02-01
ESTABLECIMIENTOS BANCARIOS,2020-01-31,15,CONSTRUCCIÓN DE PROYECTOS DE VIVIENDA,1286797.181798,223,18,13,23,1,4847.62072,3601.211645,23724.160855,2020-01-01
INSTITUCIONES OFICIALES ESPECIALES,2017-10-31,5,CONSUMO OTROS TOTAL,17.59608,0,0,0,0,1,0.0,17.59608,0.0,2017-10-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2015-08-31,5,CRÉDITO ROTATIVO TOTAL,11816.264028,2052,48,29,31,54,284.809067,312.46315,0.0,2015-08-01
COMPAÑIAS DE FINANCIAMIENTO,2017-08-31,10,LEASING FINANCIERO INMUEBLES DIF HABITA,137316.874913,133,8,2,7,4,4880.641685,4821.567767,243.973155,2017-08-01
ESTABLECIMIENTOS BANCARIOS,2021-11-30,5,VIS UVR TOTAL,1544897.912164,36198,1513,751,1429,938,85559.288951,16497.436126,31061.21385,2021-11-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2020-08-31,15,TARJETA DE CRÉDITO INGRESO SUP 2 SMMLV,17973.015322,7383,346,71,73,194,1317.752082,212.914139,0.0,2020-08-01
ESTABLECIMIENTOS BANCARIOS,2018-02-28,5,EMPRESARIAL,117938.722351,376,30,11,55,2,4134.265189,5500.018539,235.019402,2018-02-01
COMPAÑIAS DE FINANCIAMIENTO,2019-04-30,5,LIBRE INVERSIÓN,986.003156,0,0,0,0,0,23.482856,28.205091,0.0,2019-04-01
ESTABLECIMIENTOS BANCARIOS,2021-12-31,10,TARJETA DE CRÉDITO INGRESO HASTA 2 SMMLV,199321.097216,148310,6405,5760,3640,4591,16205.749308,223.021244,0.0,2021-12-01
ESTABLECIMIENTOS BANCARIOS,2019-05-31,5,MICRO MAYOR TOTAL,490.073812,74,0,0,0,3,13.609637,0.0,0.0,2019-05-01
ESTABLECIMIENTOS BANCARIOS,2018-12-31,10,FINANCIACIÓN DE PROYECTOS VIALES DE 4G,927040.848717,7,0,0,0,0,0.0,0.0,0.0,2018-12-01
ESTABLECIMIENTOS BANCARIOS,2015-03-31,5,MICRO MAYOR TOTAL,87473.320342,5726,46,50,60,12,301.808628,0.0,0.0,2015-03-01
ESTABLECIMIENTOS BANCARIOS,2022-07-31,5,FINANCIERO E INSTITUCIONAL,362209.615297,36,1,0,1,2,1172.716936,0.0,2739.211002,2022-07-01
ESTABLECIMIENTOS BANCARIOS,2018-01-31,5,PYMES,26363.87619,121,44,9,26,1,1144.628849,389.582093,460.846562,2018-01-01
COMPAÑIAS DE FINANCIAMIENTO,2019-01-31,5,VEHÍCULO,35.899432,0,0,0,0,0,34.185386,0.0,0.0,2019-01-01
ESTABLECIMIENTOS BANCARIOS,2015-01-31,5,LIBRE INVERSIÓN,1219394.002061,223354,6926,5074,8101,10858,78539.783161,43242.272081,0.0,2015-01-01
ESTABLECIMIENTOS BANCARIOS,2021-02-28,15,CONSTRUCCIÓN DE PROYECTOS DE VIVIENDA,719170.032399,63,0,0,6,13,4545.455,6186.281975,55761.558265,2021-02-01
ESTABLECIMIENTOS BANCARIOS,2021-03-31,5,CONSTRUCCIÓN TOTAL,5494085.887947,733,38,6,62,56,46447.770368,25857.887164,347651.528543,2021-03-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2020-12-31,5,LIBRE INVERSIÓN,144062.57576,14603,337,199,365,690,2289.354318,5297.483986,0.0,2020-12-01
ESTABLECIMIENTOS BANCARIOS,2023-02-28,5,LIBRE INVERSIÓN,47046.168291,19164,467,384,481,414,2607.547318,1233.932831,0.0,2023-02-01
ESTABLECIMIENTOS BANCARIOS,2021-11-30,5,VIS UVR TOTAL,2091425.742292,46554,2282,1597,2160,617,174075.392859,33807.284321,29962.257335,2021-11-01
COMPAÑIAS DE FINANCIAMIENTO,2017-08-31,5,LEASING FINANCIERO TOTAL,144.563393,6,1,1,2,0,14.386095,0.5449,0.0,2017-08-01
ESTABLECIMIENTOS BANCARIOS,2022-12-31,5,NO VIS UVR TOTAL,125.985352,1,0,1,0,0,84.6262,41.359152,0.0,2022-12-01
ESTABLECIMIENTOS BANCARIOS,2023-07-31,5,VEHÍCULO,2046776.95507715,38740,1266,2138,2751,1478,189578.97370907,71832.81914658,0.0,2023-07-01
ESTABLECIMIENTOS BANCARIOS,2020-07-31,5,MONEDA EXTRANJERA,1891239.537917,3001,225,72,104,126,35864.666913,129.321581,2005.516857,2020-07-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2016-12-31,5,MICROEMPRESA,57490.160137,1723,63,9,50,29,409.047442,97.708086,893.218636,2016-12-01
ESTABLECIMIENTOS BANCARIOS,2022-05-31,5,VEHÍCULO,2310656.564781,50925,1597,2246,2129,2333,144897.672385,57861.300772,0.0,2022-05-01
COMPAÑIAS DE FINANCIAMIENTO,2021-03-31,5,TARJETA DE CRÉDITO TOTAL,15900.761327,0,0,0,0,0,2443.29385,502.319717,0.0,2021-03-01
COMPAÑIAS DE FINANCIAMIENTO,2019-06-30,5,EMPRESARIAL,22244.289803,74,2,1,0,0,175.549691,0.0,0.0,2019-06-01
ESTABLECIMIENTOS BANCARIOS,2023-01-31,5,OFICIAL O GOBIERNO,876.2137801599999,2,0,0,0,0,0.0,0.0,0.0,2023-01-01
ESTABLECIMIENTOS BANCARIOS,2019-06-30,5,MICROEMPRESA,64152.707698,9,1,0,0,1,0.0,0.0,0.0,2019-06-01
COMPAÑIAS DE FINANCIAMIENTO,2018-01-31,15,LEASING FINANCIERO VEHÍCULOS,16780.746389,69,4,0,7,3,1838.255927,181.081319,1242.083989,2018-01-01
ESTABLECIMIENTOS BANCARIOS,2019-05-31,5,FACTORING,32497.531314,34,0,0,2,0,0.0,98.799622,400.0,2019-05-01
ESTABLECIMIENTOS BANCARIOS,2022-08-31,5,MICRO MENOR TOTAL,462207.95037834,112317,2536,1746,1605,6084,29496.18319863,0.0,0.0,2022-08-01
ESTABLECIMIENTOS BANCARIOS,2022-10-31,5,MICRO MAYOR TOTAL,10.29566745,2,0,0,0,0,0.0,0.0,0.0,2022-10-01
ESTABLECIMIENTOS BANCARIOS,2015-06-30,5,CRÉDITO ROTATIVO TOTAL,34398.362839,5540,251,127,123,93,2327.161769,354.212497,0.0,2015-06-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2016-10-31,5,MICRO MAYOR TOTAL,6043.639673,254,1,1,0,4,129.746167,0.0,0.0,2016-10-01
ESTABLECIMIENTOS BANCARIOS,2018-01-31,5,L. HAB. NO VIS PESOS TOTAL,51336.628006,457,11,0,0,1,2658.340405,0.0,123.846978,2018-01-01
ESTABLECIMIENTOS BANCARIOS,2020-09-30,10,FINANCIACIÓN DE PROYECTOS VIALES DE 4G,202279.265945,2,0,0,0,0,0.0,0.0,0.0,2020-09-01
COMPAÑIAS DE FINANCIAMIENTO,2016-03-31,5,CORPORATIVO,76864.090134,53,2,3,1,0,0.0,0.0,0.0,2016-03-01
ESTABLECIMIENTOS BANCARIOS,2015-12-31,5,VEHÍCULO,13389.370082,613,9,19,22,5,591.834647,160.263311,0.0,2015-12-01
COMPAÑIAS DE FINANCIAMIENTO,2017-06-30,5,FACTORING,44991.214405,151,3,3,9,0,1452.505401,2875.791285,44.742242,2017-06-01
ENTIDADES COOPERATIVAS DE CARÁCTER FINANCIERO,2022-01-31,5,LIBRANZA TOTAL,99579.36975,4610,138,219,31,71,2082.685997,383.541697,0.0,2022-01-01
ESTABLECIMIENTOS BANCARIOS,2016-08-31,5,CRÉDITO ROTATIVO TOTAL,830473.348285,90717,2848,1627,1963,2344,27544.550447,10892.151805,0.0,2016-08-01
ESTABLECIMIENTOS BANCARIOS,2021-07-31,5,MICRO MENOR TOTAL,1228115.041452,264938,15479,7277,5734,12097,75192.311928,0.0,0.0,2021-07-01
ESTABLECIMIENTOS BANCARIOS,2022-09-30,5,VIS UVR TOTAL,344.322083,22,2,5,4,28,4.173763,25.799628,220.258386,2022-09-01
